step,autopilot_on,pilot_pitch_cmd,pilot_roll_cmd,virus_pitch_cmd,virus_roll_cmd,wind_speed_mph,wind_bearing_deg,head_wind_component_mph,right_wind_component_mph,final_pitch_cmd,final_roll_cmd
163,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.336240510823638,235.5703371013849,7.464948705168032,-3.7104510080995907,-15.0,15.0
164,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.356240510823637,235.87033710138485,7.502230158618995,-3.680122025400474,-15.0,15.0
165,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.376240510823637,236.1703371013848,7.539398172224049,-3.6495041164283797,-15.0,15.0
166,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.396240510823636,236.47033710138476,7.576450741200419,-3.6185976402136197,-15.0,15.0
167,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.416240510823636,236.7703371013847,7.613385861428592,-3.587402968865936,-15.0,15.0
168,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.436240510823636,237.07033710138467,7.650201529534349,-3.555920487577324,-15.0,15.0
169,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.456240510823635,237.37033710138462,7.686895742970859,-3.524150594624364,-15.0,15.0
170,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.476240510823635,237.67033710138458,7.723466500100805,-3.492093701370043,-15.0,15.0
171,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.496240510823634,237.97033710138453,7.759911800278556,-3.459750232265077,-15.0,15.0
172,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.516240510823634,238.27033710138448,7.796229643932381,-3.427120624848733,-15.0,15.0
173,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.536240510823633,238.57033710138444,7.832418032646687,-3.3942053297491492,-15.0,15.0
174,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.556240510823633,238.8703371013844,7.868474969244307,-3.3610048106831494,-15.0,15.0
175,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.576240510823633,239.17033710138435,7.904398457868801,-3.3275195444555563,-15.0,15.0
176,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.596240510823632,239.4703371013843,7.940186504066796,-3.2937500209580053,-15.0,15.0
177,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.616240510823632,239.77033710138426,7.975837114870334,-3.259696743167246,-15.0,15.0
178,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.636240510823631,240.0703371013842,8.011348298879259,-3.2253602271429482,-15.0,15.0
179,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.65624051082363,240.37033710138417,8.046718066343612,-3.1907410020249993,-15.0,15.0
180,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.67624051082363,240.67033710138412,8.081944429246027,-3.1558396100303003,-15.0,15.0
181,True,4.885550440411744,11.151598324220057,-15.0,15.0,8.69624051082363,240.97033710138408,8.117025401384174,-3.120656606449054,-15.0,15.0
182,True,4.885550440411744,11.151598324220057,-15.0,14.18233747780313,8.71624051082363,241.27033710138403,8.151958998453168,-3.085192559640549,-15.0,14.6
183,True,4.885550440411744,11.151598324220057,-15.0,8.861959005628654,8.73624051082363,241.57033710138398,8.186743238128011,-3.049448051028445,-15.0,14.2
184,True,4.885550440411744,11.151598324220057,-15.0,4.654948575912967,8.756240510823629,241.87033710138394,8.221376140146036,-3.0134236750955403,-15.0,13.799999999999999
185,True,4.885550440411744,11.151598324220057,-15.0,2.1875999124690804,8.776240510823628,242.1703371013839,8.255855726389326,-2.97712003937805,-15.0,13.399999999999999
186,True,4.885550440411744,11.151598324220057,-15.0,0.7506361917960103,8.796240510823628,242.47033710138385,8.29018002096716,-2.940537764459362,-15.0,12.999999999999998
187,True,4.885550440411744,11.151598324220057,-15.0,-0.15107251353142814,8.816240510823627,242.7703371013838,8.324347050298432,-2.9036774839633033,-15.0,12.599999999999998
188,True,4.885550440411744,11.151598324220057,-15.0,-0.759314601034859,8.836240510823627,243.07033710138376,8.358354843194066,-2.8665398445468893,-15.0,12.199999999999998
189,True,4.885550440411744,11.151598324220057,-15.0,-1.1938599686576676,8.856240510823627,243.3703371013837,8.39220143093942,-2.8291255058925704,-15.0,11.799999999999997
190,True,4.885550440411744,11.151598324220057,-15.0,-1.5184313635344004,8.876240510823626,243.67033710138367,8.425884847376668,-2.79143514069998,-15.0,11.399999999999997
191,True,4.885550440411744,11.151598324220057,-15.0,-1.7694392854044878,8.896240510823626,243.97033710138362,8.459403128987177,-2.7534694346771627,-15.0,10.999999999999996
192,True,4.885550440411744,11.151598324220057,-15.0,-1.9690034476511329,8.916240510823625,244.27033710138357,8.492754314973833,-2.715229086531312,-15.0,10.599999999999996
193,True,4.885550440411744,11.151598324220057,-15.0,-2.1312657586496133,8.936240510823625,244.57033710138353,8.525936447343387,-2.6767148079589878,-15.0,10.199999999999996
194,True,4.885550440411744,11.151598324220057,-15.0,-2.2656598857954293,8.956240510823624,244.87033710138348,8.558947570988718,-2.6379273236358425,-15.0,9.799999999999995
195,True,4.885550440411744,11.151598324220057,-15.0,-2.378706697700922,8.976240510823624,245.17033710138344,8.591785733771115,-2.598867371205828,-15.0,9.399999999999995
196,True,4.885550440411744,11.151598324220057,-15.0,-2.475051382990179,8.996240510823624,245.4703371013834,8.624448986602498,-2.5595357012699074,-15.0,8.999999999999995
197,True,4.885550440411744,11.151598324220057,-15.0,-2.5580892093977994,9.016240510823623,245.77033710138335,8.6569353835276,-2.5199330773742528,-15.0,8.599999999999994
198,True,4.885550440411744,11.151598324220057,-15.0,-2.630357557370127,9.036240510823623,246.0703371013833,8.689242981806123,-2.480060275997944,-15.0,8.199999999999994
199,True,4.885550440411744,11.151598324220057,-15.0,-2.693789687415757,9.056240510823622,246.37033710138326,8.721369841994841,-2.4399180865401586,-15.0,7.799999999999994
200,True,4.885550440411744,11.151598324220057,-15.0,-2.749883773517972,9.076240510823622,246.6703371013832,8.753314028029656,-2.399507311306857,-15.0,7.399999999999993
201,True,4.885550440411744,11.151598324220057,-15.0,-2.7998183631053326,9.096240510823622,246.97033710138317,8.785073607307616,-2.358828765496961,-15.0,6.999999999999993
202,True,4.885550440411744,11.151598324220057,-15.0,-2.8445330266258626,9.116240510823621,247.27033710138312,8.816646650768861,-2.317883277188032,-15.0,6.5999999999999925
203,True,4.885550440411744,11.151598324220057,-15.0,-2.88478582277779,9.13624051082362,247.57033710138307,8.848031232978531,-2.2766716873214388,-15.0,6.199999999999992
204,True,4.885550440411744,11.151598324220057,-15.0,-2.9211949819206016,9.15624051082362,247.87033710138303,8.87922543220861,-2.2351948496870224,-15.0,5.799999999999992
205,True,4.885550440411744,11.151598324220057,-15.0,-2.9542696335007275,9.17624051082362,248.17033710138298,8.910227330519705,-2.1934536309072583,-15.0,5.3999999999999915
206,True,4.885550440411744,11.151598324220057,-15.0,-2.9844327892492615,9.19624051082362,248.47033710138294,8.941035013842756,-2.151448910420913,-15.0,4.999999999999991
207,True,4.885550440411744,11.151598324220057,-15.0,-3.0120387643286417,9.216240510823619,248.7703371013829,8.9716465720607,-2.109181580466197,-15.0,4.599999999999991
208,True,4.885550440411744,11.151598324220057,-15.0,-3.037386543255735,9.236240510823619,249.07033710138285,9.00206009909004,-2.06665254606341,-15.0,4.19999999999999
209,True,4.885550440411744,11.151598324220057,-15.0,-3.060730150452846,9.256240510823618,249.3703371013828,9.032273692962344,-2.023862724997093,-15.0,3.7999999999999905
210,True,4.885550440411744,11.151598324220057,-15.0,-3.082286779103965,9.276240510823618,249.67033710138276,9.062285455905688,-1.9808130477976635,-15.0,3.3999999999999906
211,True,4.885550440411744,11.151598324220057,-15.0,-3.1022432244534475,9.296240510823617,249.9703371013827,9.092093494425988,-1.9375044577225602,-15.0,2.9999999999999907
212,True,4.885550440411744,11.151598324220057,-15.0,-3.12076102060524,9.316240510823617,250.27033710138267,9.121695919388275,-1.8939379107368768,-15.0,2.5999999999999908
213,True,4.885550440411744,11.151598324220057,-15.0,-3.1379805761709303,9.336240510823616,250.57033710138262,9.151090846097876,-1.8501143754934972,-15.0,2.199999999999991
214,True,4.885550440411744,11.151598324220057,-15.0,-3.1540245304959615,9.356240510823616,250.87033710138257,9.18027639438149,-1.806034833312729,-15.0,1.799999999999991
215,True,4.885550440411744,11.151598324220057,-15.0,-3.169000497430144,9.376240510823616,251.17033710138253,9.209250688668206,-1.761700278161434,-15.0,1.399999999999991
216,True,4.885550440411744,11.151598324220057,-15.0,-3.1830033250153047,9.396240510823615,251.47033710138248,9.238011858070388,-1.7171117166316594,-15.0,0.999999999999991
217,True,4.885550440411744,11.151598324220057,-15.0,-3.196116969440846,9.416240510823615,251.77033710138244,9.266558036464493,-1.6722701679187677,-15.0,0.599999999999991
218,True,4.885550440411744,11.151598324220057,-15.0,-3.2084160600201965,9.436240510823614,252.0703371013824,9.294887362571773,-1.6271766637990648,-15.0,0.19999999999999096
219,True,4.885550440411744,11.151598324220057,-15.0,-3.2199672156833152,9.456240510823614,252.37033710138235,9.322997980038865,-1.5818322486069334,-15.0,-0.20000000000000906
220,True,4.885550440411744,11.151598324220057,-15.0,-3.2308301604539036,9.476240510823613,252.6703371013823,9.3508880375183,-1.5362379792114598,-15.0,-0.6000000000000091
221,True,4.885550440411744,11.151598324220057,-15.0,-3.241058676626766,9.496240510823613,252.97033710138226,9.378555688748877,-1.490394924992568,-15.0,-1.000000000000009
222,True,4.885550440411744,11.151598324220057,-15.0,-3.250701425884447,9.516240510823613,253.2703371013822,9.405999092635927,-1.4443041678166548,-15.0,-1.4000000000000092
223,True,4.885550440411744,11.151598324220057,-15.0,-3.259802664401265,9.536240510823612,253.57033710138217,9.433216413331483,-1.3979668020117237,-15.0,-1.8000000000000091
224,True,4.885550440411744,11.151598324220057,-15.0,-3.2684028722883802,9.556240510823612,253.87033710138212,9.460205820314302,-1.351383934342025,-15.0,-2.200000000000009
225,True,4.885550440411744,11.151598324220057,-15.0,-3.27653931558015,9.576240510823611,254.17033710138207,9.486965488469778,-1.3045566839821994,-15.0,-2.600000000000009
226,True,4.885550440411744,11.151598324220057,-15.0,-3.284246555566323,9.59624051082361,254.47033710138203,9.513493598169738,-1.2574861824909231,-15.0,-3.000000000000009
227,True,4.885550440411744,11.151598324220057,-15.0,-3.291556919247995,9.61624051082361,254.77033710138198,9.539788335352092,-1.2101735737840604,-15.0,-3.291556919247995
228,True,4.885550440411744,11.151598324220057,-15.0,-3.2985033406054836,9.63624051082361,255.07033710138194,9.565847891600367,-1.1626200141073193,-15.0,-3.2985033406054836
229,True,4.885550440411744,11.151598324220057,-15.0,-3.305123159778825,9.65624051082361,255.3703371013819,9.591670464223093,-1.1148266720084143,-15.0,-3.305123159778825
230,True,4.885550440411744,11.151598324220057,-15.0,-3.3114516452602665,9.67624051082361,255.67033710138185,9.617254256333075,-1.0667947283087365,-15.0,-3.3114516452602665
231,True,4.885550440411744,11.151598324220057,-15.0,-3.3175226421779325,9.696240510823609,255.9703371013818,9.64259747692649,-1.018525376074528,-15.0,-3.3175226421779325
232,True,4.885550440411744,11.151598324220057,-15.0,-3.3233692036894773,9.716240510823608,256.27033710138176,9.667698340961879,-0.9700198205875682,-15.0,-3.3233692036894773
233,True,4.885550440411744,11.151598324220057,-15.0,-3.329024225495747,9.736240510823608,256.5703371013817,9.692555069438962,-0.9212792793153644,-15.0,-3.329024225495747
234,True,4.885550440411744,11.151598324220057,-15.0,-3.334521103910264,9.756240510823607,256.87033710138166,9.717165889477318,-0.8723049818808565,-15.0,-3.334521103910264
235,True,4.885550440411744,11.151598324220057,-15.0,-3.3398944379023074,9.776240510823607,257.1703371013816,9.741529034394919,-0.8230981700316281,-15.0,-3.3398944379023074
236,True,4.885550440411744,11.151598324220057,-15.0,-3.3451807978260018,9.796240510823607,257.4703371013816,9.765642743786492,-0.7736600976086296,-15.0,-3.3451807978260018
237,True,4.885550440411744,11.151598324220057,-15.0,-3.350419585415491,9.816240510823606,257.77033710138153,9.789505263601736,-0.723992030514414,-15.0,-3.350419585415491
238,True,4.885550440411744,11.151598324220057,-15.0,-3.3556540131480563,9.836240510823606,258.0703371013815,9.813114846223378,-0.6740952466808834,-15.0,-3.3556540131480563
239,True,4.885550440411744,11.151598324220057,-15.0,-3.360932235254433,9.856240510823605,258.37033710138144,9.836469750545051,-0.6239710360365506,-15.0,-3.360932235254433
240,True,4.885550440411744,11.151598324220057,-15.0,-3.366308668240915,9.876240510823605,258.6703371013814,9.859568242049031,-0.5736207004733133,-15.0,-3.366308668240915
241,True,4.885550440411744,11.151598324220057,-15.0,-3.3718455456135192,9.896240510823604,258.97033710138135,9.882408592883769,-0.5230455538127443,-15.0,-3.3718455456135192
242,True,4.885550440411744,11.151598324220057,-15.0,-3.3776147593053434,9.916240510823604,259.2703371013813,9.90498908194129,-0.47224692177189675,-15.0,-3.3776147593053434
243,True,4.885550440411744,11.151598324220057,-15.0,-3.3837000510521555,9.936240510823604,259.57033710138126,9.92730799493438,-0.42122614192862695,-15.0,-3.3837000510521555
244,True,4.885550440411744,11.151598324220057,-15.0,-3.390199628520916,9.956240510823603,259.8703371013812,9.949363624473618,-0.3699845636864343,-15.0,-3.390199628520916
245,True,4.885550440411744,11.151598324220057,-15.0,-3.3972292955551335,9.976240510823603,260.17033710138116,9.97115427014422,-0.3185235482388193,-15.0,-3.3972292955551335
246,True,4.885550440411744,11.151598324220057,-15.0,-3.404926203417059,9.996240510823602,260.4703371013811,9.992678238582696,-0.26684446853316235,-15.0,-3.404926203417059
247,True,4.885550440411744,11.151598324220057,-15.0,-3.4134533496182016,10.016240510823602,260.7703371013811,10.013933843553314,-0.21494870923412204,-15.0,-3.4134533496182016
248,True,4.885550440411744,11.151598324220057,-15.0,-3.423004975212079,10.036240510823601,261.070337101381,10.034919406024388,-0.16283766668655483,-15.0,-3.423004975212079
249,True,4.885550440411744,11.151598324220057,-15.0,-3.4338130383378562,10.056240510823601,261.370337101381,10.055633254244366,-0.11051274887795774,-15.0,-3.4338130383378562
250,True,4.885550440411744,11.151598324220057,-15.0,-3.4461549736203487,10.0762405108236,261.67033710138094,10.076073723817718,-0.05797537540043389,-15.0,-3.4461549736203487
251,True,4.885550440411744,11.151598324220057,-15.0,-3.460362981717781,10.0962405108236,261.9703371013809,10.096239157780621,-0.0052269774121830245,-15.0,-3.460362981717781
252,True,4.885550440411744,11.151598324220057,-15.0,-3.4768351320531092,10.1162405108236,262.27033710138085,10.11612790667646,0.04773100240148293,-15.0,-3.4768351320531092
253,True,4.885550440411744,11.151598324220057,-15.0,-3.4960486023207835,10.1362405108236,262.5703371013808,10.135738328631113,0.10089710986759744,-15.0,-3.4960486023207835
254,True,4.885550440411744,11.151598324220057,-15.0,-3.5185754187691387,10.141533795456262,262.87033710138076,10.140363770768532,0.15404648930266382,-15.0,-3.5185754187691387
255,True,4.885550440411744,11.151598324220057,-15.0,-3.545101099685409,10.141533795456262,263.1703371013807,10.139418187324615,0.20713895561267717,-15.0,-3.545101099685409
256,True,4.885550440411744,11.151598324220057,-15.0,-3.576446626434146,10.141533795456262,263.47033710138066,10.1381946266092,0.26022574310358687,-15.0,-3.576446626434146
257,True,4.885550440411744,11.151598324220057,-15.0,-3.61359417736465,10.141533795456262,263.7703371013806,10.136693122166825,0.31330539637429733,-15.0,-3.61359417736465
258,True,4.885550440411744,11.151598324220057,-15.0,-3.6577170334610614,10.141533795456262,264.0703371013806,10.134913715161993,0.366376460219301,-15.0,-3.6577170334610614
259,True,4.885550440411744,11.151598324220057,-15.0,-3.710213981238356,10.141533795456262,264.3703371013805,10.132856454378043,0.4194374796685741,-15.0,-3.710213981238356
260,True,4.885550440411744,11.151598324220057,-15.0,-3.7727483732261433,10.141533795456262,264.6703371013805,10.130521396215821,0.4724870000274647,-15.0,-3.7727483732261433
261,True,4.885550440411744,11.151598324220057,-15.0,-3.8472917146106713,10.141533795456262,264.97033710138044,10.127908604692124,0.5255235669165744,-15.0,-3.8472917146106713
262,True,4.885550440411744,11.151598324220057,-15.0,-3.936171173738556,10.141533795456262,265.2703371013804,10.125018151437954,0.5785457263116308,-15.0,-3.936171173738556
263,True,4.885550440411744,11.151598324220057,-15.0,-4.042119694589669,10.141533795456262,265.57033710138035,10.121850115696544,0.63155202458335,-15.0,-4.042119694589669
264,True,4.885550440411744,11.151598324220057,-15.0,-4.168326337351505,10.141533795456262,265.8703371013803,10.1184045843212,0.6845410085372892,-15.0,-4.168326337351505
265,True,4.885550440411744,11.151598324220057,-15.0,-4.3184830010918205,10.141533795456262,266.17033710138026,10.114681651772896,0.7375112254536857,-15.0,-4.3184830010918205
266,True,4.885550440411744,11.151598324220057,-15.0,-4.496821706961622,10.141533795456262,266.4703371013802,10.110681420117716,0.7904612231272854,-15.0,-4.496821706961622
267,True,4.885550440411744,11.151598324220057,-15.0,-4.708134103113613,10.141533795456262,266.77033710138016,10.10640399902403,0.8433895499071543,-15.0,-4.708134103113613
268,True,4.885550440411744,11.151598324220057,-15.0,-4.95776184589495,10.141533795456262,267.0703371013801,10.101849505759496,0.8962947547364774,-15.0,-4.95776184589495
269,True,4.885550440411744,11.151598324220057,-15.0,-5.251543247047474,10.141533795456262,267.3703371013801,10.097018065187848,0.9491753871923393,-15.0,-5.251543247047474
270,True,4.885550440411744,11.151598324220057,-15.0,-5.59569857141884,10.141533795456262,267.67033710138,10.091909809765472,1.0020299975254887,-15.0,-5.59569857141884
271,True,4.885550440411744,11.151598324220057,-15.0,-5.996634550246295,10.141533795456262,267.97033710138,10.086524879537768,1.0548571367000843,-15.0,-5.99569857141884
272,True,4.885550440411744,11.151598324220057,-15.0,-6.460649495715357,10.141533795456262,268.27033710137994,10.080863422135321,1.1076553564334197,-15.0,-6.395698571418841
273,True,4.885550440411744,11.151598324220057,-15.0,-6.993527663718291,10.141533795456262,268.5703371013799,10.074925592769842,1.1604232092356306,-15.0,-6.795698571418841
274,True,4.885550440411744,11.151598324220057,-15.0,-7.6000197242570495,10.141533795456262,268.87033710137985,10.068711554229926,1.2131592484493765,-15.0,-7.195698571418841
275,True,4.885550440411744,11.151598324220057,-15.0,-8.283228480019622,10.141533795456262,269.1703371013798,10.062221476876578,1.2658620282895032,-15.0,-7.595698571418842
276,True,4.885550440411744,11.151598324220057,-15.0,-9.043945455502332,10.141533795456262,269.47033710137976,10.055455538638546,1.3185301038826789,-15.0,-7.995698571418842
277,True,4.885550440411744,11.151598324220057,-15.0,-9.88001523836083,10.141533795456262,269.7703371013797,10.048413925007445,1.3711620313070054,-15.0,-8.395698571418842
278,True,4.885550440411744,11.151598324220057,-15.0,-10.785832297368392,10.141533795456262,270.07033710137966,10.04109682903267,1.4237563676316063,-15.0,-8.795698571418843
279,True,4.885550440411744,11.151598324220057,-15.0,-11.752088434610913,10.141533795456262,270.3703371013796,10.033504451316102,1.4763116709561832,-15.0,-9.195698571418843
280,True,4.885550440411744,11.151598324220057,-15.0,-12.765876548887462,10.141533795456262,270.6703371013796,10.025637000006613,1.5288265004505475,-15.0,-9.595698571418843
281,True,4.885550440411744,11.151598324220057,-15.0,-13.81121132641625,10.141533795456262,270.9703371013795,10.017494690794356,1.5812994163941205,-15.0,-9.995698571418844
282,True,4.885550440411744,11.151598324220057,-15.0,-14.869953703868498,10.141533795456262,271.2703371013795,10.009077746904847,1.6337289802154054,-15.0,-10.395698571418844
283,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,271.57033710137944,10.000386399092859,1.6861137545314253,-15.0,-10.795698571418844
284,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,271.8703371013794,9.99142088563608,1.7384523031871304,-15.0,-11.195698571418845
285,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,272.17033710137935,9.98218145232859,1.7907431912947709,-15.0,-11.595698571418845
286,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,272.4703371013793,9.972668352474122,1.8429849852732343,-15.0,-11.995698571418846
287,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,272.77033710137925,9.962881846879112,1.8951762528873493,-15.0,-12.395698571418846
288,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,273.0703371013792,9.952822203845557,1.94731556328715,-15.0,-12.795698571418846
289,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,273.37033710137916,9.942489699163652,1.9994014870471037,-15.0,-13.195698571418847
290,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.141533795456262,273.6703371013791,9.93188461610423,2.0514325962052995,-15.0,-13.595698571418847
291,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.121533795456262,273.9703371013791,9.901442143237098,2.0992593590815796,-15.0,-13.995698571418847
292,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.101533795456263,274.270337101379,9.870771655989742,2.146823685367416,-15.0,-14.395698571418848
293,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.081533795456263,274.570337101379,9.839875067380586,2.1941245013145214,-15.0,-14.795698571418848
294,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.061533795456263,274.87033710137894,9.808754295406443,2.2411607460095735,-15.0,-15.0
295,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.041533795456264,275.1703371013789,9.777411262960584,2.287931371396832,-15.0,-15.0
296,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.021533795456264,275.47033710137885,9.74584789775069,2.334435342300253,-15.0,-15.0
297,True,4.885550440411744,11.151598324220057,-15.0,-15.0,10.001533795456265,275.7703371013788,9.714066132216706,2.380671636445097,-15.0,-15.0
298,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.981533795456265,276.07033710137875,9.682067903448612,2.4266392444790252,-15.0,-15.0
299,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.961533795456265,276.3703371013787,9.649855153104104,2.4723371699926946,-15.0,-15.0
300,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.941533795456266,276.67033710137866,9.617429827326164,2.5177644295398394,-15.0,-15.0
301,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.921533795456266,276.9703371013786,9.584793876660585,2.5629200526568505,-15.0,-15.0
302,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.901533795456267,277.2703371013786,9.551949255973366,2.6078030818818414,-15.0,-15.0
303,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.881533795456267,277.5703371013785,9.51889792436808,2.6524125727732084,-15.0,-15.0
304,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.861533795456268,277.8703371013785,9.485641845103123,2.6967475939276793,-15.0,-15.0
305,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.841533795456268,278.17033710137844,9.452182985508912,2.7408072269978567,-15.0,-15.0
306,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.821533795456268,278.4703371013784,9.418523316905016,2.7845905667092476,-15.0,-15.0
307,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.801533795456269,278.77033710137835,9.384664814517212,2.8280967208767827,-15.0,-15.0
308,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.78153379545627,279.0703371013783,9.35060945739447,2.871324810420834,-15.0,-15.0
309,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.76153379545627,279.37033710137825,9.316359228325904,2.914273969382709,-15.0,-15.0
310,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.74153379545627,279.6703371013782,9.281916113757642,2.9569433449396465,-15.0,-15.0
311,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.72153379545627,279.97033710137816,9.24728210370965,2.999332097419294,-15.0,-15.0
312,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.701533795456271,280.2703371013781,9.212459191692506,3.041439400313678,-15.0,-15.0
313,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.681533795456271,280.5703371013781,9.177449374624121,3.083264440292663,-15.0,-15.0
314,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.661533795456272,280.870337101378,9.142254652746432,3.124806417216896,-15.0,-15.0
315,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.641533795456272,281.170337101378,9.106877029542021,3.1660645441502493,-15.0,-15.0
316,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.621533795456273,281.47033710137794,9.071318511650734,3.2070380473717366,-15.0,-15.0
317,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.601533795456273,281.7703371013779,9.035581108786229,3.2477261663869363,-15.0,-15.0
318,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.581533795456274,282.07033710137785,8.999666833652519,3.288128153938885,-15.0,-15.0
319,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.561533795456274,282.3703371013778,8.963577701860471,3.328243276018478,-15.0,-15.0
320,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.541533795456274,282.67033710137775,8.927315731844278,3.3680708118743414,-15.0,-15.0
321,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.521533795456275,282.9703371013777,8.890882944777914,3.4076100540222027,-15.0,-15.0
322,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.501533795456275,283.27033710137766,8.854281364491563,3.446860308253754,-15.0,-15.0
323,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.481533795456276,283.5703371013776,8.817513017388041,3.485820893644989,-15.0,-15.0
324,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.461533795456276,283.8703371013776,8.780579932359187,3.524491142564044,-15.0,-15.0
325,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.441533795456277,284.1703371013775,8.743484140702257,3.5628704006785186,-15.0,-15.0
326,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.421533795456277,284.4703371013775,8.70622767603631,3.6009580269622914,-15.0,-15.0
327,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.401533795456277,284.77033710137744,8.668812574218572,3.6387533937018195,-15.0,-15.0
328,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.381533795456278,285.0703371013774,8.63124087326082,3.676255886501928,-15.0,-15.0
329,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.361533795456278,285.37033710137734,8.593514613245755,3.713464904291097,-15.0,-15.0
330,True,4.885550440411744,11.151598324220057,-15.0,-15.0,9.341533795456279,285.6703371013773,8.555635836243383,3.750379859326225,-15.0,-15.0
331,True,4.885550440411744,11.151598324220057,-14.24937142367351,-15.0,9.32153379545628,285.97033710137725,8.517606586227393,3.7870001771968913,-14.6,-15.0
332,True,4.885550440411744,11.151598324220057,-7.651644355970491,-15.0,9.30153379545628,286.2703371013772,8.479428908991569,3.8233252968291063,-14.2,-15.0
333,True,4.885550440411744,11.151598324220057,-3.2329376279129782,-15.0,9.28153379545628,286.57033710137716,8.441104852066184,3.859354670488552,-13.799999999999999,-15.0
334,True,4.885550440411744,11.151598324220057,-1.0225501195280113,-15.0,9.26153379545628,286.8703371013771,8.40263646463444,3.89508776378331,-13.399999999999999,-15.0
335,True,4.885550440411744,11.151598324220057,0.17593816744518342,-15.0,9.24153379545628,287.1703371013771,8.364025797448907,3.9305240556660843,-12.999999999999998,-15.0
336,True,4.885550440411744,11.151598324220057,0.905847841096648,-15.0,9.221533795456281,287.470337101377,8.325274902747989,3.9656630384359173,-12.599999999999998,-15.0
337,True,4.885550440411744,11.151598324220057,1.391608651237597,-15.0,9.201533795456282,287.770337101377,8.286385834172428,4.000504217739383,-12.199999999999998,-15.0
338,True,4.885550440411744,11.151598324220057,1.7364031986115975,-15.0,9.181533795456282,288.07033710137694,8.247360646681816,4.035047112571296,-11.799999999999997,-15.0
339,True,4.885550440411744,11.151598324220057,1.9931126947257294,-15.0,9.161533795456283,288.3703371013769,8.208201396471152,4.0692912552748846,-11.399999999999997,-15.0
